Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,NA,,NBA,,518,76,6134,5.8,9.9,0.584,0,0,0,5.8,9.9,0.584,4.5,7,0.649,3.8,5.7,9.6,1.3,0.8,2.3,3.2,8.7,16,NA,109,109
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,LAC,NBA,,121,0,1145,5.5,8.4,0.661,0,0,NA,5.5,8.4,0.661,4.5,6.5,0.701,3.6,6.7,10.3,0.9,0.7,2.9,3.3,9.9,15.6,NA,116,105
3 seasons,NA,CHA,NBA,,105,2,901,5,9.6,0.515,0,0,NA,5,9.6,0.515,6.1,9.4,0.652,4.9,5.3,10.2,1.1,1,3.2,3,9.9,16.1,NA,110,108
2 seasons,NA,CLE,NBA,,94,23,1544,5.3,9.2,0.578,0,0,NA,5.3,9.2,0.578,4.8,7.3,0.661,3.2,4.9,8.1,1.1,0.9,1.8,3.1,8.5,15.5,NA,109,112
1 season,NA,MIN,NBA,,73,27,1223,6.9,12.4,0.558,0,0,0,6.9,12.3,0.56,4.5,6.5,0.69,3.2,5.2,8.5,2.1,0.8,1.6,3.9,8.1,18.3,NA,105,113
1 season,NA,SAC,NBA,,46,9,441,6,9.4,0.646,0,0,NA,6,9.4,0.646,3.5,6.2,0.574,4.1,7.6,11.8,1.6,0.7,2.2,2.9,7.4,15.6,NA,115,109
1 season,NA,MEM,NBA,,32,9,412,5.6,9,0.625,0,0,NA,5.6,9,0.625,3.2,5.2,0.619,5,5.9,10.9,1.2,0.7,2.5,2.6,7.2,14.5,NA,117,109
1 season,NA,DAL,NBA,,27,2,260,6.3,11.9,0.525,0,0,NA,6.3,11.9,0.525,3.4,6.7,0.515,5.4,6.9,12.3,0.6,0.8,3,2.8,8.9,15.9,NA,105,108
1 season,NA,BOS,NBA,,15,1,160,6,9.3,0.643,0,0,NA,6,9.3,0.643,2,6.6,0.3,3,5.6,8.6,1,0.3,1.7,3.7,7.6,13.9,NA,91,102
1 season,NA,WAS,NBA,,5,3,48,4.1,7.1,0.571,0,0,NA,4.1,7.1,0.571,0,0,NA,7.1,4.1,11.2,0,0,1,3,4.1,8.1,NA,104,111
