Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,NA,,NBA,,717,31,12405,6,14.7,0.409,2.4,6.1,0.39,3.7,8.7,0.423,1.1,1.3,0.851,0.5,3.1,3.5,3.2,1.4,0.2,1.7,2.7,15.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,MIA,NBA,,225,11,3783,5.8,14.6,0.399,1.7,4.8,0.349,4.1,9.8,0.424,1.3,1.5,0.844,0.5,2.8,3.3,3.1,1.3,0.1,1.8,2.8,14.6
3 seasons,NA,BOS,NBA,,209,2,3805,5.6,13.4,0.421,3.1,7.6,0.412,2.5,5.8,0.433,1.1,1.2,0.86,0.4,3.4,3.7,2.8,1.4,0.2,1.5,2.7,15.5
1 season,NA,PHO,NBA,,81,0,1421,8.1,19.2,0.422,3.1,8,0.389,5,11.2,0.445,0.8,1,0.805,0.4,3,3.3,3.7,1.1,0.3,1.9,2.4,20.2
1 season,NA,LAC,NBA,,60,10,1188,4.9,13.6,0.359,1.5,4.1,0.375,3.3,9.5,0.351,1.1,1.4,0.8,0.8,3.3,4.2,4.5,2,0.1,1.9,2.8,12.4
1 season,NA,NJN,NBA,,56,1,946,6.8,16,0.428,2.9,6.7,0.429,4,9.4,0.427,1.3,1.4,0.917,0.5,3,3.5,2.5,1,0.1,1,2.6,17.8
1 season,NA,SAC,NBA,,50,2,550,6.4,14,0.458,1.8,4.1,0.452,4.6,9.9,0.461,0.9,0.9,0.929,0.9,3.1,4,4.4,1.2,0.2,1.4,2.6,15.5
1 season,NA,NYK,NBA,,18,0,371,4.3,12.9,0.331,1.5,5.8,0.25,2.8,7.1,0.397,1.2,1.2,1,0.6,3.3,3.9,3.6,1.2,0,1.9,1.9,11.2
1 season,NA,CHA,NBA,,13,5,300,7.3,16.2,0.452,1.4,3.5,0.414,5.9,12.7,0.462,1.2,1.6,0.769,0.2,2,2.3,2.9,2.9,0.4,1.6,2.8,17.3
1 season,NA,MIL,NBA,,5,0,41,5.3,14.9,0.353,3.5,5.3,0.667,1.8,9.7,0.182,0,0,NA,0,2.6,2.6,4.4,1.8,0,0,2.6,14
